variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Today",text,,,,,"[""""today""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 5 days ago",text,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
30141-covid_tst_symptoms-21,"Symptoms experienced prior to getting tested, selected; Runny nose",categorical,,,Which of the following symptoms did you experience prior to getting tested? Runny nose,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"runny nose,symptom",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 3 days ago",text,,,,,"[""""3_days_ago""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
30150-flu_tst_symptoms-21,"Symptoms experienced prior to getting tested, selected; Runny nose",categorical,,,Which of the following symptoms did you experience prior to getting tested? Runny nose,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"runny nose,symptom",group51
acute_nasal,,,,,Nasal congestion or runny nose,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"runny nose,nasal congestion",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,,,,,"[""3_days_ago"",""today"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""4_days_ago""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"runny nose,stuffy nose,symptom,day,nasal congestion",group51
household_sx_past_24_hrs,,select one,Daily COVID-19 Citizen Science Survey 9,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 9.csv,RADx-DHT,"runny nose,symptom,sore throat,nausea,fever",group51
acute_nasal_pe,,,,,Nasal congestion or runny nose,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,[acute_nasal] ='1' OR  [acute_nasal] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"runny nose,nasal congestion",group51
30154-symptoms_resp-21,"In the last 14 days,  the participant experienced the following respiratory symptoms; Sore throat",categorical,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Sore throat",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"respiratory symptom,participant,sore throat,day",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Yesterday",text,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
32612-symptoms_ill_25,(If applicable) The participant indicates this was a first symptom related to: Sore throat,categorical,,,Did you experience this symptom first? Sore throat,false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,sore throat,symptom",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,,,,,"[""today"",""4_days_ago"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""3_days_ago""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"runny nose,stuffy nose,symptom,day,nasal congestion",group51
sorethroat,"Are you currently experiencing any of the following symptoms in the past 24 hours? - Congestion, sore throat, runny nose",radio,,,"Congestion, sore throat, runny nose",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"runny nose,congestion,symptom,sore throat,hour",group51
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 4 days ago",text,,,,,"[""""4_days_ago""""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
32613-symptoms_ill_26,(If applicable) The participant indicates this was a first symptom related to: Stomach or abdominal pain,categorical,,,Did you experience this symptom first? Stomach or abdominal pain,false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"abdominal pain,participant,stomach,symptom",group52
covid_nausea_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening | modified to 1 week based on feedback from RADx-UP projects,,,,"Feeling sick to your stomach or vomiting, diarrhea",,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"feedback,diarrhea,stomach,radx,vomit,project,week",group52
acute_diarrhea,,,,,Diarrhea,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group52
acute_diarrhea_pe,,,,,Diarrhea,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,[acute_diarrhea] ='1' OR  [acute_diarrhea] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group52
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__diarrhea,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea",text,,,,,"[""6_days_ago"",""4_days_ago"",""today"",""2_days_ago"",""3_days_ago"",""5_days_ago"",""yesterday""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,day,diarrhea",group52
gisympt,"Are you currently experiencing any of the following symptoms in the past 24 hours?- Feeling sick to your stomach, vomiting, diarrhea",radio,,,"Feeling sick to your stomach, vomiting, diarrhea",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"stomach,vomit,diarrhea,symptom",group52
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__diarrhea,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea",text,,,,,"[""today"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""3_days_ago"",""4_days_ago""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,day,diarrhea",group52
30156-symptom_gi-3,"In the last 14 days,  the participant experienced the following gastrointestinal symptoms; Stomach or abdominal pain",categorical,,,"In the last 14 days, did you experience any of the following gastrointestinal symptoms? Stomach or abdominal pain",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"stomach,gastrointestinal symptom,abdominal pain,participant,day",group52
diarrhea,,,,,Diarrhea,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,diarrhea,group52
acute_abpain,,,,,Abdominal pain,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group52
30156-symptom_gi-2,"In the last 14 days,  the participant experienced the following gastrointestinal symptoms; Diarrhea",categorical,,,"In the last 14 days, did you experience any of the following gastrointestinal symptoms? Diarrhea",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,diarrhea,day,gastrointestinal symptom",group52
abdominal_pain,,,,,Abdominal pain,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,abdominal pain,group52
acute_abpain_pe,,,,,Abdominal pain,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,[acute_abpain] ='1' OR  [acute_abpain] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group52
30141-covid_tst_symptoms-26,"Symptoms experienced prior to getting tested, selected; Stomach or abdominal pain",categorical,,,Which of the following symptoms did you experience prior to getting tested? Stomach or abdominal pain,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"abdominal pain,stomach,symptom",group52
acute_chestpain_pe,,,,,Chest pain,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,[acute_chestpain] ='1' OR  [acute_chestpain] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,chest pain,group53
blockages_in_your_coronary,,select one,Your Medical Conditions,4,Coronary artery disease (blockages in your heart vessels) or angina (chest pain)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"blockage,angina,chest pain,coronary artery disease,heart vessel",group53
32591-symptoms_ill_4,(If applicable) The participant indicates this was a first symptom related to: Chest pain,categorical,,,Did you experience this symptom first? Chest pain,false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,chest pain,symptom",group53
30141-covid_tst_symptoms-4,"Symptoms experienced prior to getting tested, selected; Chest pain",categorical,,,Which of the following symptoms did you experience prior to getting tested? Chest pain,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"chest pain,symptom",group53
30154-symptoms_resp-7,"In the last 14 days,  the participant experienced the following respiratory symptoms; Chest pain",categorical,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Chest pain",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"chest pain,respiratory symptom,day,participant",group53
acute_chestpain,,,,,Chest pain,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,chest pain,group53
covid_fever_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,Fever or chills,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,chill,group54
fever,Are you currently experiencing any of the following symptoms in the past 24 hours? -Fever or chills,radio,,,Fever or chills,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"hour,chill,symptom",group54
comp_hemorr,,,,,Stroke: intracerebral hemorrhage,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,covid_complications,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"intracerebral hemorrhage,stroke",group55
comp_ischemic,,,,,Stroke: ischemic cerebrovascular accident,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,covid_complications,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"ischemic cerebrovascular accident,stroke",group55
stroke,,select one,Your Medical Conditions,4,Stroke or TIA (Transient Ischemic Attack or Mini-Stroke)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"stroke,tia,transient ischemic attack",group55
