Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
252bb3770d2c82878a5c685865ddb103472d4e3dfe5d6d5b5d0f7b8438272ffac9c5b80c9289455e45a1689d84ae51ec37c08b35dddfb5c4bcb4cad3470edbb4,pcr_target_ref,"A publication, website, or brief description of the PCR gene target used",string,,,,required,,,,,[none],,,,,,,,,,,,,,[string],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"publication,brief description,pcr gene target,website",group60
5aa7f23e5c5bd92d43ef9dc5d571bc380715c41f7fe254df10bfded26cbde44c45321ff83769807573d7e432fcd37f9e066da1712f45b73ad894356547fb9f86,inhibition_method,,,,,"A publication, website, or brief description of the method used to evaluate molecular inhibition",,,,,,,,,,SARSCoV2 Quantification Method,text,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"publication,method,website,molecular inhibition,brief description",group61
87cb7d1ffa3ef909ba20f336d2581651730465b0ba8ae1987b2a6b3f59d9689a161d924a5b414663b6d9eb1d4f65dae2b23d28eff045d45f39cb2a7b562bf2e9,lod_ref,"A publication, website, or brief description of the method used to calculate the limit of detection",string,,,,required,,,,,[none],,,,,,,,,,,,,,[string],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"publication,detection,method,limit,brief description",group61
56af7bda7811842f6d443a88d06fcb10111fffa078e1e262853ddb1e4710784ea01b5f8750a3b24f37364c9be64615c16c8e0425916ff8578efcdae06f0cf16b,lod_ref,,,,,"A publication, website, or brief description of the method used to calculate the limit of detection",,,,,,,,,,SARSCoV2 Quantification Method,text,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"publication,detection,method,limit,brief description",group61
f58ce1e9738edef954be74f225b4de68b5fa72fc6e5a62783f3dc0480748e7be137d0c3a721cb5fc9769e8d11d5b0dbe6401dfab563f8ac86beb3dc3cd4fbd56,inhibition_method,"A publication, website, or brief description of the method used to evaluate molecular inhibition",string,,,,required,,,,,[none],,,,,,,,,,,,,,"[string];
none (if inhibition not tested)",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"publication,method,website,molecular inhibition,brief description",group61
984711145a1e81ff09d72692a83eea04a94e7cb2cf713e0d26c8f074cf3df5c41670267413bf9c5d18f5a12a4342315915a081f91cea194eaaf55edaa86debd1,32006-whytested_specify,Other reasons tested for coronavirus,text,,,"Other reasons tested for coronavirus, please specify:",TRUE,,,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"reason,coronavirus",group62
5720a13f1a007667489f4cc4f1ae27cb6d100a161bcb93fbf9d352b29a8fc1ddbe11325961bb133e8d606a23956bc50310199255f5022eb2721f07e41abab0de,covid_tst_reas_other,,,,,Other reason why you were tested.,,,,,,,,,tier2_testing,Tier 2 Covid,notes,,,,,[covid_tst_reas] = '5',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,reason,group62
e7e798058b49e50908aa83d9852046a82759e31f57c61348554a9027cb9c68c4aeb3a2a1678fec69cbc34205360632f63f4320f3fb0d2c6dd17716f51ce39d02,influent_equilibrated,,,,,Is influent to the wastewater treatment plant specified in 'wwtp_name' ever stored prior to treatment to equilibrate or modulate the influent flow rate?,,Yes | No,,,,,,,,WWTP,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"treatment,wastewater treatment plant,influent flow rate,influent",group63
1a2c520e922ffe1980b598d6fe6faacecbbc217f9967048b9b10341c5c19a6298f8b23b9579e79f625f9ca2f4aa28867cf537c05f34bd2e0dfa77e044a40cba1,influent_equilibrated,Is influent to the wastewater treatment plant specified in 'wwtp_name' ever stored prior to treatment to equilibrate or modulate the influent flow rate?,category,,,,not required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"treatment,wastewater treatment plant,influent flow rate,influent",group63
f55bd326a25411144bc05f13adb71d374b4e79b6d4c8778e94b18249012ca5a029f1c959b378f0ba340a9c9d05fc5fdb54728c742fce2381614f173b377fa69c,how_much_did_you_weigh_without_clothes_or_shoes_before_your_pregnancy_lbs,<em>How much did you weigh without clothes or shoes before your pregnancy (lbs)?</em>,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"shoe,pregnancy,clothe",group64
5085eeec077144dbb7815ebd9b1ee3e1a920ba922f98f57482602abddc3f7dea090f9170a8cbad1fd40b6f94cfa6bb08ec24b9591890ed9873213319fbc121bc,self_reported_weight_lbs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,Weight,text,,number,0,1400,"[self_reported_weight_units_2] = ""2""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"clothe,protocol,national health,pregnancy,shoe,anthropometry procedure manual,nutrition examination survey,nhane",group64
2f86e07e2137bb74a50323eb0aa6c063f477491991ac723b2e200351cb18554b8ee841a475131cb4bc139d0ba6df5504cbfcc6c231ecb7e175cc7bed8f026b34,self_reported_weight_kgs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,Weight,text,,number,0,635,"[self_reported_weight_units_2] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"clothe,protocol,national health,pregnancy,shoe,anthropometry procedure manual,nutrition examination survey,nhane",group64
dc91e49d682e9aec668aad505874948164a5b6db86a7b0a070019ce9203354a0da7256c8b71dd71879c8c7c28ed8f6046ab9b11edea36c4af9da5463f0728b45,how_much_do_you_weigh_without_clothes_or_shoes_lbs,How much do you weigh without clothes or shoes (lbs)?,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"shoe,clothe,lbs",group64
c273bfcdb43f1604675905f062069b763a969ee455cbc5e14a17f273c1a09c4edee436770362f8c116815d444a78e6f68dd64cc382993974ad0ad955c31ca73a,quality_flag,,,,,Does this observation have quality control issues?,,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"quality control issue,observation",group65
bc99c92aa5cc273124cad2544e504b60873360f317198c68d826f2ffd034e6530157c51ec157dffebcba7363c76e8409fb43f6e71dffbed27b0d8075d73680a1,quality_flag,Does this observation have quality control issues? ,category,,,,not required,,,,,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"quality control issue,observation",group65
867208b59bbb2f8ce0ad3849cc08fdd6087468a09504fa2503cf07a623e0c30130592a8a6fae97fb918709c2d54ad387c2487aa45653d907f5744a63270b24a4,sleephours_parent,,,,,"In the last week, how many hours of sleep did your child get on most nights?",,"1, More than 11 hours | 2, 9-11 hours | 3, 8-9 hours | 4, 7-8 hours | 5, 5-7 hours | 6, Less than 5 hours | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"(13+) During the COVID-19 pandemic (since March 2020), how often did you:",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"night,sleep,child,week,hour",group66
e82f9c72255dd0f53531082bf6c7118b801974baf2cbdac36cad4b1c24031402d6fbae5a924bae8f3174cf2d76c3be8088e70045768821dbbe85c750eee05412,avg_sleep_past_week,,integer,Weekly COVID-19 Citizen Science Survey 3,9,"Over the past WEEK, on average, how many hours did you sleep per night?",TRUE,|hours per night,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,"hour,past week,night",group66
76e1f24c4e452adc9b71ffa13cd3cf7e176b2ea883491eacddc1f3d775dfeafb320cb9805cf8366826b556a68ced593e756a4cb15b69ce88df213024875f028e,sleephours_child,,,,,"In the last week, how many hours of sleep did you get on most nights?",,"1, More than 11 hours | 2, 9-11 hours | 3, 8-9 hours | 4, 7-8 hours | 5, 5-7 hours | 6, Less than 5 hours | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"(13+) During the COVID-19 pandemic (since March 2020), how often did you:",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"hour,night,week,sleep",group66
565417341091571f63df1ffcf2e8e59b49bdba22f7158e1e7c4a89f6f7b62cccfd7a2870296547ca0fb48b24c48970dcba92f25125089e3cde6f76902ffc21d2,composite_freq,"Frequency of sub-sample collection (for composite samples only): for flow-weighted, the number of sub-samples collected per million gallons of flow; for time-weighted, the number of sub-samples per hour. Flow-weighted example: a value of 5 would indicate 5 sub-samples per million gallons, or 1 sub-sample per 200,000 gallons",float,,,,not required,,,,,if flow-weighted composite: number per million gallons; if time-weighted or manual composite: number per hour,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"gallon,composite sample,frequency,hour,flow",group67
4b5eef6c056bf8f7b1a005052e901f207220313c8c7c9edebfdef87d5cc564b42f35cc18a02667bb51a7674f523127a9c6f21c513e19ae25b80bd73cc8046bf4,composite_freq,,,,,"Frequency of sub-sample collection (for composite samples only): for flow-weighted, the number of sub-samples collected per million gallons of flow; for time-weighted, the number of sub-samples per hour. Flow-weighted example: a value of 5 would indicate 5 sub-samples per million gallons, or 1 sub-sample per 200,000 gallons",,,,,,,,,,Collection Method,float,If flow-weighted composite: number per million gallons; if time-weighted or manual composite: number per hour,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"gallon,composite sample,frequency,hour,flow",group67
cea3ebb685d66dc4ee70a7e4acf245bff4add24f2e85232673dcbf67558faba91b612080c8f90b02802625e4006305b582ec30eb79fb13057a909d5e4c23d6dc,ph,,,,,"pH of wastewater sample (if sludge, pH of influent at time of collection)",,,,,,,,,,Sample,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sludge,collection,wastewater sample,ph,influent",group68
f33c690ddd1d6775a59d923a39a04426a70a3e239d68ef35273930f49b2c57fc4a55e7af41cd5d3cc0e07172099827cb71a12f5db29c936b8f9774e4b3fef5fa,ph,"pH of wastewater sample (if sludge, pH of influent at time of collection)",float,,,,not required,,,,,ph units,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sludge,collection,wastewater sample,ph,influent",group68
f50f225aa340cfc589cde31ada0ac7fd2b88611988984bea151b70df6151d61a74c357836141831bbefd548afea7d1f1ebccc6614be4611b6ff680b1a8277638,skin_rash,,,,,Skin rash,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,skin rash,group69
9d6a74283c1ab02ed4fabfc45b3dfc9b499c2dea292fbb0193e169dd3fc67d794abdea087e62a099433702ad957c5793b54caee7043c35b961448ea168252150,acute_skinrash_pe,,,,,Skin rash,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_skinrash] ='1' OR  [acute_skinrash] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group69
0c94dc0c853a5249d70e99b0f77a4ea74866fb48c153318e9f902a81b17702fd43adc1636301f047dd3c82de155c7504869e43ca5c0176326e720abb3ce1dcad,acute_skinrash,,,,,Skin rash,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group69
a2fa39d84e6bc48468ae55f19de91e89d49abb3a775c4481784a3873877948ed92d3ccc7156a03ecd9d2206f54e0dc815186e4a4d1fa1bb2c021e213b403d99d,lab_id,,,,,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID.",,,,,,,,,,Sample,text,"jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"multiple nwss reporting jurisdiction,lab,different lab d,testing lab",group70
b5d218c532ea988882ae4f86400ba2352720f77db8732c63ed870fdc0be4c2e2377432829d1a0332c595247b6d5c667dd93fc06944d88d0b92e176d3ee9a55b3,lab_id,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID. Note: including PII in this field is discouraged.","jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",,,,required,,,,,[none],,,,,,,,,,,,,,[lab id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,different lab d,pii,testing lab,multiple nwss reporting jurisdiction",group70
d8251ea4cfc96729fa19f55fc0751aaea3726b33ddebddbc6a77296974ed2580ce113a29c1c892bdc4d3b41a695e91917c286af352c757641939ff9a2fcca905,pretreatment,,,,,"Was the sample treated with any chemicals prior to reaching the lab (for example, addition of stabilizers)?",,Yes | No,,,,,,,,Collection Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"lab,stabilizer,sample,addition,chemical",group71
1dd91488c067ca79b6ef0f8c273f663cb4c5767625ec4c7543ac31c89bab098e3c765f53d09dd68fd7c0331023e91e3af393aeda416a118e0dbf4bdf1c94f006,pretreatment,"Was the sample treated with any chemicals prior to reaching the lab? These could include chemicals, such as stabilizers, added to the sample or chemicals, such as chlorine, added to the wastewater treatment train upstream of the sample collection point. Pasteurization should be specified in the 'pasteurized' field.",category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"if 'pretreatment' is ""yes"", then specify in 'pretreatment_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,sample,pasteurization,chemical,wastewater treatment train upstream",group71
edcb491e126ee2f0230b239137b39340fe552162552d34fb2a8902288334e8e61e97833edb148f407f8f8441bf9126ed5b57395c4ec92a32d5045c420e355a1a,alc_subs,Do you currently have any of the following  conditions? -Alcohol or substance use disorder,radio,,,Alcohol or substance use disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"condition,substance use disorder",group72
cae4fc643a010d20be4f4069fd9fb6ee7ddc6e885f1df4a8c5c99c44a1247e6febb7120427380dd6cf87c2f649f2d84f208ded8a15437fe55a1eb1cfa5e041c6,cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"toolkit_content,pdf,substance use disorder",group72
871280f17edd689396a75fcf512da54514cf53f939cbf99fe949984fbb134a90813d28e30c8c7c29a75ec2adec9edea8e69edb14bb77b0f66eebf6780ff7b9c4,sars_cov2_units,,,,,Units of SARS-CoV-2 sample concentration,,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,unit",group73
c2fa02faac3ba78b4e44b0bf5c1364031f525ebd5333a7818f5160f668aba450adcfcd6a7147bfa5aee5ebcd9c4f0af49720e41ac2ad24d22a4e3f16483eb239,sars_cov2_units,Units of SARS-CoV-2 sample concentration,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,unit",group73
9c9914fc5eb619ce10fc2f599332b3d138721b2b627bef135997a0c1f580adf871422738ed0ca948934a2a07d9e1c8d70722933fab60393adb7eea8f11c3f8b3,sample_concentration_unit,,,,,Unit of the sample concentration,,,,,,,,,,Sample,text,exmaple: copies/ml,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sample concentration,unit",group73
4a589cd5944711007be6c23cde51f60fbd439cc23477a46daa671ff20d4a078d819224d72b4425b2827ea812e3471336e9c86e8123b7565e441f4f1eaba258d1,current_employment_status,"PX011301|https://www.phenxtoolkit.org/protocols/view/11301|Panel Study of Income Dynamics (PSID), 2007||Added 99, Prefer not to answer",,,,"We would like to know about what you do -- are you working now, looking for work, retired, keeping house, a student, or something else?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 96, Other (Specify)| 98, Prefer not to answer | 99, Don't know",,,,,,,housing_employment_and_insurance,Employment,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,",income dynamic,protocol,work,student,study,house,psid",group74
23082610e04c624175d0e46868718d782f8c1e35427724d4e1a4ca0bec425b4ced5d61013db6de6641c3bdce8bee9c2a42100e10e089af6290fcda5bab88d63d,employ,Employment status of participant,radio,,,"We would like to know what you do. Are you working now, looking for work, retired, keeping house, a student, or what?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 8, Other | 9, Prefer not to answer/Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"work,student,employment status,house,participant",group74
716f2498b17ec38c0014c364db5199eff815af527f1e8c34f3c2df435f9e86970ebaee5133364fcc2c2ddc44ddc11af8b3cb452cc3d5d55f62f69f041eeb7f2d,capacity_mgd,,,,,Wastewater treatment plant design capacity,,,,,,million gallons/day,,,,WWTP,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,wastewater treatment plant design capacity,group75
9b7f48175fd04d99dfd655bdf5f199c74f76b7cfe45b8a6fe6b1a4b498177d5ca89b52ff343f579c47e273d0a0dc39469db9fbcde4a6e5cfff916cdc5e036f25,capacity_mgd,Wastewater treatment plant design capacity,float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,wastewater treatment plant design capacity,group75
6d48272611a2ecdbd0de9849b24625513f05ede3474595586426ff9875fc11c8fc8cd144ebf8cc82c6a363927ce13d4d57eb0cee2cffdf7efda79725b56fb6d8,sample_id,,,,,Unique identifier for a spiked (contrived) sample,,,,,,,,,,Sample,text,,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"unique,sample",group76
71b8722ca3affa5ab703fafa360dd7a80e4fd7e01119df48203ee6339b541968759b738caa3e62dc511f19cabeec5e7bb2289b1469d8c2921be4abf0b665804c,surveykey,Unique identifier for the specific survey the result is for,string,,,,,,,,,,,,,,,,,,,,,,,,,SurveyResults_datadictionary.csv,RADx-DHT,"unique,specific survey,result",group76
