Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
565417341091571f63df1ffcf2e8e59b49bdba22f7158e1e7c4a89f6f7b62cccfd7a2870296547ca0fb48b24c48970dcba92f25125089e3cde6f76902ffc21d2,composite_freq,"Frequency of sub-sample collection (for composite samples only): for flow-weighted, the number of sub-samples collected per million gallons of flow; for time-weighted, the number of sub-samples per hour. Flow-weighted example: a value of 5 would indicate 5 sub-samples per million gallons, or 1 sub-sample per 200,000 gallons",float,,,,not required,,,,,if flow-weighted composite: number per million gallons; if time-weighted or manual composite: number per hour,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"gallon,composite sample,frequency,hour,flow",group60,"046bf4,1.0"
cea3ebb685d66dc4ee70a7e4acf245bff4add24f2e85232673dcbf67558faba91b612080c8f90b02802625e4006305b582ec30eb79fb13057a909d5e4c23d6dc,ph,,,,,"pH of wastewater sample (if sludge, pH of influent at time of collection)",,,,,,,,,,Sample,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sludge,collection,wastewater sample,ph,influent",group61,"fef5fa,1.0"
f33c690ddd1d6775a59d923a39a04426a70a3e239d68ef35273930f49b2c57fc4a55e7af41cd5d3cc0e07172099827cb71a12f5db29c936b8f9774e4b3fef5fa,ph,"pH of wastewater sample (if sludge, pH of influent at time of collection)",float,,,,not required,,,,,ph units,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sludge,collection,wastewater sample,ph,influent",group61,"23d6dc,1.0"
9d6a74283c1ab02ed4fabfc45b3dfc9b499c2dea292fbb0193e169dd3fc67d794abdea087e62a099433702ad957c5793b54caee7043c35b961448ea168252150,acute_skinrash_pe,,,,,Skin rash,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_skinrash] ='1' OR  [acute_skinrash] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group62,"469c81,1.0;277638,1.0"
0c94dc0c853a5249d70e99b0f77a4ea74866fb48c153318e9f902a81b17702fd43adc1636301f047dd3c82de155c7504869e43ca5c0176326e720abb3ce1dcad,acute_skinrash,,,,,Skin rash,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group62,"469c81,1.0;277638,1.0"
7b3d1915d96259ffe9164f3272ef7e9161f502ed1fb5ba6cdb048730be0922fdef4d21c60337cc5325d2170bbbf56a170900e7f489a4a126ff24d73cc7469c81,skin_rash,,,,,Skin rash,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,skin rash,group62,"252150,1.0;e1dcad,1.0"
f50f225aa340cfc589cde31ada0ac7fd2b88611988984bea151b70df6151d61a74c357836141831bbefd548afea7d1f1ebccc6614be4611b6ff680b1a8277638,skin_rash,,,,,Skin rash,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,skin rash,group62,"252150,1.0;e1dcad,1.0"
a2fa39d84e6bc48468ae55f19de91e89d49abb3a775c4481784a3873877948ed92d3ccc7156a03ecd9d2206f54e0dc815186e4a4d1fa1bb2c021e213b403d99d,lab_id,,,,,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID.",,,,,,,,,,Sample,text,"jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"multiple nwss reporting jurisdiction,lab,different lab d,testing lab",group63,"9a55b3,0.97"
b5d218c532ea988882ae4f86400ba2352720f77db8732c63ed870fdc0be4c2e2377432829d1a0332c595247b6d5c667dd93fc06944d88d0b92e176d3ee9a55b3,lab_id,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID. Note: including PII in this field is discouraged.","jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",,,,required,,,,,[none],,,,,,,,,,,,,,[lab id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,different lab d,pii,testing lab,multiple nwss reporting jurisdiction",group63,"03d99d,0.97"
c2fa02faac3ba78b4e44b0bf5c1364031f525ebd5333a7818f5160f668aba450adcfcd6a7147bfa5aee5ebcd9c4f0af49720e41ac2ad24d22a4e3f16483eb239,sars_cov2_units,Units of SARS-CoV-2 sample concentration,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,unit",group64,"f7b9c4,1.0;c3f8b3,0.84"
871280f17edd689396a75fcf512da54514cf53f939cbf99fe949984fbb134a90813d28e30c8c7c29a75ec2adec9edea8e69edb14bb77b0f66eebf6780ff7b9c4,sars_cov2_units,,,,,Units of SARS-CoV-2 sample concentration,,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,unit",group64,"3eb239,1.0"
9c9914fc5eb619ce10fc2f599332b3d138721b2b627bef135997a0c1f580adf871422738ed0ca948934a2a07d9e1c8d70722933fab60393adb7eea8f11c3f8b3,sample_concentration_unit,,,,,Unit of the sample concentration,,,,,,,,,,Sample,text,exmaple: copies/ml,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sample concentration,unit",group64,"3eb239,0.84"
4a589cd5944711007be6c23cde51f60fbd439cc23477a46daa671ff20d4a078d819224d72b4425b2827ea812e3471336e9c86e8123b7565e441f4f1eaba258d1,current_employment_status,"PX011301|https://www.phenxtoolkit.org/protocols/view/11301|Panel Study of Income Dynamics (PSID), 2007||Added 99, Prefer not to answer",,,,"We would like to know about what you do -- are you working now, looking for work, retired, keeping house, a student, or something else?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 96, Other (Specify)| 98, Prefer not to answer | 99, Don't know",,,,,,,housing_employment_and_insurance,Employment,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,",income dynamic,protocol,work,student,study,house,psid",group65,"88d63d,0.78"
23082610e04c624175d0e46868718d782f8c1e35427724d4e1a4ca0bec425b4ced5d61013db6de6641c3bdce8bee9c2a42100e10e089af6290fcda5bab88d63d,employ,Employment status of participant,radio,,,"We would like to know what you do. Are you working now, looking for work, retired, keeping house, a student, or what?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 8, Other | 9, Prefer not to answer/Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"work,student,employment status,house,participant",group65,"a258d1,0.78"
9b7f48175fd04d99dfd655bdf5f199c74f76b7cfe45b8a6fe6b1a4b498177d5ca89b52ff343f579c47e273d0a0dc39469db9fbcde4a6e5cfff916cdc5e036f25,capacity_mgd,Wastewater treatment plant design capacity,float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,wastewater treatment plant design capacity,group66,"eb7f2d,1.0"
716f2498b17ec38c0014c364db5199eff815af527f1e8c34f3c2df435f9e86970ebaee5133364fcc2c2ddc44ddc11af8b3cb452cc3d5d55f62f69f041eeb7f2d,capacity_mgd,,,,,Wastewater treatment plant design capacity,,,,,,million gallons/day,,,,WWTP,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,wastewater treatment plant design capacity,group66,"036f25,1.0"
f865099a3152769848190960da04aed58249939d4ac276ec887628b079a253ef6d6ea0b654c0a56c3fb1d238871227b0221e42ee93e0dd54f7f8ff568c80d8db,other_norm_conc,,,,,Concentration of target spcified in 'other_norm_name',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'other_norm_conc'],,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,target",group67,"6813f8,1.0;eaaa6a,0.78;029b95,0.82"
5afff76faedf4d65872a6fcf100fcb56cfcd9cd96e1d373bd469b073b5a6df49ef750e0ab7fc7a5b9efa8a368ededc7a9aead00255db7357c7a122fbd86813f8,other_norm_conc,Concentration of target spcified in 'other_norm_name',float,,,,not required,,,,,[units specified in 'other_norm_conc'],,,,,,,,,,,,,,"[float];
[empty]","If 'other_norm_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,target",group67,"80d8db,1.0;67ec5d,0.78;0b3170,0.82"
470d5703c5dccd7cc587542d9f95f8ea55746008157a137cee8cbe2c1567614f8614053e4154df23332193b30fcbb847dab31a04ec39fa58671f00995967ec5d,hum_frac_chem_conc,,,,,Concentration of chemical target specified in 'hum_frac_target_chem',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'hum_frac_chem_unit'],,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,chemical target",group67,"6813f8,0.78;eaaa6a,1.0;2b1572,0.86"
8559bdc0253b59a73675b2d4f46bc22bba0d091023492d7c525eadbb45b90fd16341240aaf002bb68af4ce7992a604d978bec0b95303a35b70aabd0cb5c0dda4,hum_frac_mic_unit,Concentration units of microbial target specified in 'hum_frac_target_mic',category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"If 'hum_frac_mic_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"microbial target,concentration unit",group67,"90bd75,1.0;0b3170,0.85;43a883,0.85"
221110e0dd136576a25672cd9a7377bfe5ebfa7afa368613e3bc8134560a011eb75863abfbc7b86928dd374265e0fc10c44770191efb7b6e4501f119a490bd75,hum_frac_mic_unit,,,,,Concentration units of microbial target specified in 'hum_frac_target_mic',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"microbial target,concentration unit",group67,"c0dda4,1.0;029b95,0.85;2b1572,0.85"
436b2be9dd21368cb9399d9a7399e73508d4a27c4e3d00d716650d5eba1828b75bbd729aed8c2cfc18b4d27100936ba999cc1b5bb7137f7113256f0a9beaaa6a,hum_frac_chem_conc,Concentration of chemical target specified in 'hum_frac_target_chem',float,,,,not required,,,,,[units specified in 'hum_frac_chem_unit'],,,,,,,,,,,,,,"[float];
[empty]","If 'hum_frac_chem_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,chemical target",group67,"80d8db,0.78;67ec5d,1.0;43a883,0.86"
2b84258df3d95254ac012e1f3c546941701ce0c476ebb9c21b85482a5c4753a6f2469ed952020ed1cfbea8101d5e6cf026880b2f7bb7c7931f4290d68b029b95,other_norm_unit,Concentration units of target spcified in 'other_norm_name',category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"target,concentration unit",group67,"80d8db,0.82;90bd75,0.85;0b3170,1.0;43a883,0.85"
67e723b7e5b589f9f73da1d59f1bc77d87e94eb6501149600fc8d098ad8839bf3defa355b01180b5f23c30e10469133848cf89415642c1dcb513e669330b3170,other_norm_unit,,,,,Concentration units of target spcified in 'other_norm_name',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge | micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"target,concentration unit",group67,"6813f8,0.82;c0dda4,0.85;029b95,1.0;2b1572,0.85"
b45d46b105738aee13c477212ed535534464e7cbd5ec4dc5242022298fd86d959c7a08a5eb5862373cbb88924063d0e4980dadde1f54739cc5f2893ac52b1572,hum_frac_chem_unit,Concentration units of chemical target  specified in 'hum_frac_target_chem',category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"If 'hum_frac_chem_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"chemical target,concentration unit",group67,"67ec5d,0.86;90bd75,0.85;0b3170,0.85;43a883,1.0"
6c246946f2c528f16a37c1d7478b611e99f9293357168e0aa31522419098498b83645a68fe8328f93982f00b728ce15fba22937485db6a0cd3e2b5320643a883,hum_frac_chem_unit,,,,,Concentration units of chemical target specified in 'hum_frac_target_chem',,micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge |,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"chemical target,concentration unit",group67,"c0dda4,0.85;eaaa6a,0.86;029b95,0.85;2b1572,1.0"
9c9aa896588d7be7bab7b0ebaaaf839a09de7c6a82a960b07fe5c8e074c954c8c722c20b0ffde3e11e7ce188a7c45270b7b7a305b5122eceb1bbdf8c11c29e99,other_norm_name,,,,,Name of a target or compound not specified in 'hum_frac_target_mic' or 'hum_frac_target_chem' used to estimate human fecal content,,,,,,,,,,SARSCoV2 Quantification Method,text,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"human fecal content,hum_frac_target_mic,hum_frac_target_chem,compound,target",group68,"22a2f6,1.0"
969dce11d82b7877c81b127dbf3cf40dbbef3a3742c701e7a06bf4f2f8c83de6762434ff6b30c9d006af5428aa2bd5405ab39b8c42610f94d5c913e54e22a2f6,other_norm_name,Name of a target or compound not specified in 'hum_frac_target_mic' or 'hum_frac_target_chem' used to estimate human fecal content,category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"human fecal content,hum_frac_target_mic,hum_frac_target_chem,compound,target",group68,"c29e99,1.0"
c146792cc0b6e671130f73a25d0bbc6465e6c2b8c588f4edaba77be27dc05be65aa27c89dad1f06c88a45e4d04f3beb95c2ba480cb96cc78c5f3add4bad6a3f3,concentration_method,,,,,Method used to concentrate the sample prior to analysis of the concentrate,,membrane filtration with addition of mgcl2 | membrane filtration with sample acidification | membrane filtration with acidification and mgcl2 | membrane filtration with no amendment | peg precipitation | ultracentrifugation | skimmed milk flocculation | beef extract flocculation | promega wastewater large volume tna capture kit | centricon ultrafiltration | amicon ultrafiltration | hollow fiber dead end ultrafiltration | none,,,,,,,,Processing Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"analysis,concentrate,sample,method",group69,"dedd30,1.0"
4f3ea8c39de6cc7a6b9a10b50e4a9d63a02bedd849ae54f5b4d756eae747b852ebe170c9c6b5ed77279c53295d67ca9c6130e07b4a52757fab3d17cdb8dedd30,concentration_method,Method used to concentrate the sample prior to analysis of the concentrate,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"analysis,concentrate,sample,method",group69,"d6a3f3,1.0"
5b2efcd946439af15ebd60ce422fffb3095cdfc06df23f35c9cece79d534efd5d1da58c0512b64ddedd65e9ddbb8d9880e97385e915fd5de946250f614d87e8f,extraction_method,Method used for nucleic acid extraction from the sample,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"nucleic acid extraction,sample,method",group70,"c474b8,1.0"
c9ea81607dbc06e95366d4996f88c03086f5ac1d2f384a93780e9c35522e864ee3276f6e8e26b742146fed8188a10edffbfddd14571fb54a7c512f5072c474b8,extraction_method,,,,,Method used for nucleic acid extraction from the sample,,qiagen allprep powerviral dna/rna kit | qiagen allprep powerfecal dna/rna kit | qiange allprep dna/rna kit | qiagen rneasy powermicrobiome kit | qiagen powerwater kit | qiagen rneasy kit | promega ht tna kit | promega automated tna kit | promega manual tna kit | promega wastewater large volume tna capture kit | nuclisens automated magnetic bead extraction kit | nuclisens manual magnetic bead extraction kit | phenol chloroform,,,,,,,,Processing Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"nucleic acid extraction,sample,method",group70,"d87e8f,1.0"
12714c8692b4bea7399dc78a5efe21eddd91aaa45cbe5e9ef1c9d45a9ca98f5cce6bffd391bff5230fd3c00e6423949da4c19611af2498abdab03c445d0e29d3,copd,,select one,Your Medical Conditions,4,"COPD (emphysema, chronic bronchitis, obstructive pulmonary disease)?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"emphysema,chronic bronchitis,obstructive pulmonary disease,copd",group71,"8b0af6,0.75"
ce87779bc197194daf25207a76d72a011a104563842b7208b31b7f70ca05fc542bad697ca2c838c4016cba9795ed8b245697ccc5d2f569f626cbc0d2ad8b0af6,cc_copd_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Chronic obstructive pulmonary disease (COPD),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"copd,jhu community survey,toolkit_content,pdf,chronic obstructive pulmonary disease",group71,"0e29d3,0.75"
eed4923d17ee9839d1d9e94063bb21d9cafe1f37af06ac4aba41eb1e98c742a8eacf4422dc84cd1baf0c86cec360a691faeea38b1fdcaa994f0372d270c80c84,chf,,select one,Your Medical Conditions,4,"Congestive Heart failure (CHF, Heart Failure)?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"congestive heart failure,heart failure,chf",group72,"57c2ac,0.73"
3cd5a3623c751bbeffddc73788143e8a4c6faf3f6c7e8bfc45bd02c7e659c541a139ebbc28cf72754f00e060f053266231624c8471d5017f00b41e083a57c2ac,heart_failure,,,,,Heart failure,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,heart failure,group72,"c80c84,0.73"
