variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
lab_id,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID. Note: including PII in this field is discouraged.","jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",,,,required,,,,,[none],,,,,,,,,,,,,[lab id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"different lab d,pii,testing lab,lab,multiple nwss reporting jurisdiction",group71
lab_id,,,,,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID.",,,,,,,,,,Sample,text,"jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"different lab d,testing lab,lab,multiple nwss reporting jurisdiction",group71
pretreatment,,,,,"Was the sample treated with any chemicals prior to reaching the lab (for example, addition of stabilizers)?",,Yes | No,,,,,,,,Collection Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"addition,sample,lab,chemical,stabilizer",group72
pretreatment,"Was the sample treated with any chemicals prior to reaching the lab? These could include chemicals, such as stabilizers, added to the sample or chemicals, such as chlorine, added to the wastewater treatment train upstream of the sample collection point. Pasteurization should be specified in the 'pasteurized' field.",category,,,,not required,,,,,[none],,,,,,,,,,,,,,"if 'pretreatment' is ""yes"", then specify in 'pretreatment_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"pasteurization,sample,lab,wastewater treatment train upstream,chemical",group72
cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"substance use disorder,toolkit_content,pdf",group73
alc_subs,Do you currently have any of the following  conditions? -Alcohol or substance use disorder,radio,,,Alcohol or substance use disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"substance use disorder,condition",group73
sars_cov2_units,,,,,Units of SARS-CoV-2 sample concentration,,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,unit",group74
sample_concentration_unit,,,,,Unit of the sample concentration,,,,,,,,,,Sample,text,exmaple: copies/ml,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sample concentration,unit",group74
sars_cov2_units,Units of SARS-CoV-2 sample concentration,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,unit",group74
employ,Employment status of participant,radio,,,"We would like to know what you do. Are you working now, looking for work, retired, keeping house, a student, or what?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 8, Other | 9, Prefer not to answer/Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"house,work,employment status,participant,student",group75
current_employment_status,"PX011301|https://www.phenxtoolkit.org/protocols/view/11301|Panel Study of Income Dynamics (PSID), 2007||Added 99, Prefer not to answer",,,,"We would like to know about what you do -- are you working now, looking for work, retired, keeping house, a student, or something else?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 96, Other (Specify)| 98, Prefer not to answer | 99, Don't know",,,,,,,housing_employment_and_insurance,Employment,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"study,,student,house,protocol,work,psid,income dynamic",group75
capacity_mgd,Wastewater treatment plant design capacity,float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,wastewater treatment plant design capacity,group76
capacity_mgd,,,,,Wastewater treatment plant design capacity,,,,,,million gallons/day,,,,WWTP,float,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,wastewater treatment plant design capacity,group76
sample_id,,,,,Unique identifier for a spiked (contrived) sample,,,,,,,,,,Sample,text,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"unique,sample",group77
surveykey,Unique identifier for the specific survey the result is for,string,,,,,,,,,,,,,,,,,,,,,,,,SurveyResults_datadictionary.csv,RADx-DHT,"result,unique,specific survey",group77
hum_frac_chem_conc,,,,,Concentration of chemical target specified in 'hum_frac_target_chem',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'hum_frac_chem_unit'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,chemical target",group78
hum_frac_chem_unit,Concentration units of chemical target  specified in 'hum_frac_target_chem',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'hum_frac_chem_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,chemical target",group78
other_norm_unit,,,,,Concentration units of target spcified in 'other_norm_name',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge | micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,target",group78
hum_frac_mic_unit,,,,,Concentration units of microbial target specified in 'hum_frac_target_mic',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,microbial target",group78
hum_frac_chem_unit,,,,,Concentration units of chemical target specified in 'hum_frac_target_chem',,micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge |,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,chemical target",group78
hum_frac_mic_unit,Concentration units of microbial target specified in 'hum_frac_target_mic',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'hum_frac_mic_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,microbial target",group78
hum_frac_chem_conc,Concentration of chemical target specified in 'hum_frac_target_chem',float,,,,not required,,,,,[units specified in 'hum_frac_chem_unit'],,,,,,,,,,,,,"[float];
[empty]","If 'hum_frac_chem_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,chemical target",group78
other_norm_unit,Concentration units of target spcified in 'other_norm_name',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,target",group78
other_norm_conc,,,,,Concentration of target spcified in 'other_norm_name',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'other_norm_conc'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,target",group78
other_norm_conc,Concentration of target spcified in 'other_norm_name',float,,,,not required,,,,,[units specified in 'other_norm_conc'],,,,,,,,,,,,,"[float];
[empty]","If 'other_norm_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,target",group78
concentration_method,,,,,Method used to concentrate the sample prior to analysis of the concentrate,,membrane filtration with addition of mgcl2 | membrane filtration with sample acidification | membrane filtration with acidification and mgcl2 | membrane filtration with no amendment | peg precipitation | ultracentrifugation | skimmed milk flocculation | beef extract flocculation | promega wastewater large volume tna capture kit | centricon ultrafiltration | amicon ultrafiltration | hollow fiber dead end ultrafiltration | none,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"method,sample,concentrate,analysis",group79
concentration_method,Method used to concentrate the sample prior to analysis of the concentrate,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"method,sample,concentrate,analysis",group79
extraction_method,Method used for nucleic acid extraction from the sample,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"method,sample,nucleic acid extraction",group80
extraction_method,,,,,Method used for nucleic acid extraction from the sample,,qiagen allprep powerviral dna/rna kit | qiagen allprep powerfecal dna/rna kit | qiange allprep dna/rna kit | qiagen rneasy powermicrobiome kit | qiagen powerwater kit | qiagen rneasy kit | promega ht tna kit | promega automated tna kit | promega manual tna kit | promega wastewater large volume tna capture kit | nuclisens automated magnetic bead extraction kit | nuclisens manual magnetic bead extraction kit | phenol chloroform,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"method,sample,nucleic acid extraction",group80
cause_mortality,"clinical_event_1 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause",group81
cause_mortality_v5,"clinical_event_5 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,clinical_event_5,cause",group81
patient_death_covid,,,,,Death due to COVID/MIS-C?,,"1, Yes | 0, No | 97, N/A or not reported| 98, Don't know  | 99, Prefer not to answer",,,,,,,tier2_ped,Outcomes,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"covid,death,mis",group81
cause_mortality_v2_7bb62a,"clinical_event_2 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,clinical_event_2,cause",group81
cause_mortality_v2_7bb62a_v2,"clinical_event_3 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause,clinical_event_3",group81
cause_mortality_v4,"clinical_event_4 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause",group81
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__chronic_obstructive_pulmonary_disease_copd,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Chronic obstructive pulmonary disease (COPD),text,,,,,"[""""chronic_obstructive_pulmonary_disease_copd""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"healthcare provider,health condition,copd,life,chronic obstructive pulmonary disease",group82
cc_copd_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Chronic obstructive pulmonary disease (COPD),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"jhu community survey,copd,toolkit_content,pdf,chronic obstructive pulmonary disease",group82
copd,,select one,Your Medical Conditions,4,"COPD (emphysema, chronic bronchitis, obstructive pulmonary disease)?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"chronic bronchitis,copd,obstructive pulmonary disease,emphysema",group82
chronic_oth,Do you currently have any of the following  conditions? -Other chronic condition,radio,,,Other chronic condition,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"chronic condition,condition",group83
cc_otherchroniccond_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Other chronic condition,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"jhu community survey,toolkit_content,pdf,chronic condition",group83
mentalhealth,Do you currently have any of the following  conditions? - Other mental health disorder,radio,,,Other mental health disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"mental health disorder,condition",group84
cc_othermh_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Other mental health disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"jhu community survey,toolkit_content,mental health disorder,pdf",group84
chf,,select one,Your Medical Conditions,4,"Congestive Heart failure (CHF, Heart Failure)?",TRUE,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"heart failure,congestive heart failure,chf",group85
heart_failure,,,,,Heart failure,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,heart failure,group85
sars_cov2_cl_95_lo,,,,,"Lower bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"confidence limit,standard error,sar,confidence interval,wastewater sample",group86
sars_cov2_cl_95_lo,"Lower bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty]",Either 'sars_cov2_std_error' or ('sars_cov2_cl_95_lo' and 'sars_cov2_cl_95_up') must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"confidence limit,standard error,sar,confidence interval,wastewater sample",group86
sars_cov2_cl_95_up,,,,,"Upper bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"confidence limit,standard error,sar,confidence interval,wastewater sample",group86
